Date,Adjusted,symbol,era,era_start,indexed_price,era_day
2022-10-25,8.65999984741211,PLTR,AI,2020-01-01,91.15789313065378,1029
2022-10-26,8.569999694824219,PLTR,AI,2020-01-01,90.21052310341283,1030
2022-10-27,8.600000381469727,PLTR,AI,2020-01-01,90.52631980494449,1031
2022-10-28,8.640000343322754,PLTR,AI,2020-01-01,90.94737203497635,1032
2022-10-31,8.789999961853027,PLTR,AI,2020-01-01,92.5263153879266,1035
2022-11-01,8.649999618530273,PLTR,AI,2020-01-01,91.05262756347656,1036
2022-11-02,8.220000267028809,PLTR,AI,2020-01-01,86.52631860030326,1037
2022-11-03,8.079999923706055,PLTR,AI,2020-01-01,85.05263077585322,1038
2022-11-04,7.929999828338623,PLTR,AI,2020-01-01,83.47368240356445,1039
2022-11-07,7.019999980926514,PLTR,AI,2020-01-01,73.89473664133173,1042
2022-11-08,7.210000038146973,PLTR,AI,2020-01-01,75.89473724365234,1043
2022-11-09,6.980000019073486,PLTR,AI,2020-01-01,73.47368441129986,1044
2022-11-10,7.639999866485596,PLTR,AI,2020-01-01,80.42105122616417,1045
2022-11-11,8.40999984741211,PLTR,AI,2020-01-01,88.52631418328536,1046
2022-11-14,8.100000381469727,PLTR,AI,2020-01-01,85.26316191020766,1049
2022-11-15,8.34000015258789,PLTR,AI,2020-01-01,87.78947529039884,1050
2022-11-16,8.0600004196167,PLTR,AI,2020-01-01,84.84210968017578,1051
2022-11-17,7.619999885559082,PLTR,AI,2020-01-01,80.21052511114823,1052
2022-11-18,7.389999866485596,PLTR,AI,2020-01-01,77.78947227879574,1053
2022-11-21,7.190000057220459,PLTR,AI,2020-01-01,75.68421112863642,1056
2022-11-22,7.21999979019165,PLTR,AI,2020-01-01,75.99999779149105,1057
2022-11-23,7.369999885559082,PLTR,AI,2020-01-01,77.57894616377982,1058
2022-11-25,7.28000020980835,PLTR,AI,2020-01-01,76.63158115587736,1060
2022-11-28,7.159999847412109,PLTR,AI,2020-01-01,75.36841944644326,1063
2022-11-29,7.079999923706055,PLTR,AI,2020-01-01,74.52631498637953,1064
2022-11-30,7.5,PLTR,AI,2020-01-01,78.94736842105263,1065
2022-12-01,7.860000133514404,PLTR,AI,2020-01-01,82.73684351067794,1066
2022-12-02,7.659999847412109,PLTR,AI,2020-01-01,80.63157734118009,1067
2022-12-05,7.190000057220459,PLTR,AI,2020-01-01,75.68421112863642,1070
2022-12-06,6.989999771118164,PLTR,AI,2020-01-01,73.57894495913857,1071
2022-12-07,7.070000171661377,PLTR,AI,2020-01-01,74.4210544385408,1072
2022-12-08,7.119999885559082,PLTR,AI,2020-01-01,74.9473672164114,1073
2022-12-09,7.110000133514404,PLTR,AI,2020-01-01,74.84210666857267,1074
2022-12-12,7.289999961853027,PLTR,AI,2020-01-01,76.73684170371608,1077
2022-12-13,7.5,PLTR,AI,2020-01-01,78.94736842105263,1078
2022-12-14,7.349999904632568,PLTR,AI,2020-01-01,77.36842004876388,1079
2022-12-15,7.010000228881836,PLTR,AI,2020-01-01,73.78947609349301,1080
2022-12-16,6.900000095367432,PLTR,AI,2020-01-01,72.63157995123612,1081
2022-12-19,6.349999904632568,PLTR,AI,2020-01-01,66.8421042592902,1084
2022-12-20,6.309999942779541,PLTR,AI,2020-01-01,66.42105202925833,1085
2022-12-21,6.5,PLTR,AI,2020-01-01,68.42105263157895,1086
2022-12-22,6.320000171661377,PLTR,AI,2020-01-01,66.52631759643555,1087
2022-12-23,6.289999961853027,PLTR,AI,2020-01-01,66.2105259142424,1088
2022-12-27,6,PLTR,AI,2020-01-01,63.1578947368421,1092
2022-12-28,6.070000171661377,PLTR,AI,2020-01-01,63.89473864906713,1093
2022-12-29,6.400000095367432,PLTR,AI,2020-01-01,67.36842205649928,1094
2022-12-30,6.420000076293945,PLTR,AI,2020-01-01,67.57894817151522,1095
2023-01-03,6.389999866485596,PLTR,AI,2020-01-01,67.26315648932206,1099
2023-01-04,6.579999923706055,PLTR,AI,2020-01-01,69.26315709164268,1100
2023-01-05,6.320000171661377,PLTR,AI,2020-01-01,66.52631759643555,1101
2023-01-06,6.400000095367432,PLTR,AI,2020-01-01,67.36842205649928,1102
2023-01-09,6.5,PLTR,AI,2020-01-01,68.42105263157895,1105
2023-01-10,6.699999809265137,PLTR,AI,2020-01-01,70.52631378173828,1106
2023-01-11,6.980000019073486,PLTR,AI,2020-01-01,73.47368441129986,1107
2023-01-12,7.010000228881836,PLTR,AI,2020-01-01,73.78947609349301,1108
2023-01-13,6.960000038146973,PLTR,AI,2020-01-01,73.26315829628392,1109
2023-01-17,7.070000171661377,PLTR,AI,2020-01-01,74.4210544385408,1113
2023-01-18,6.900000095367432,PLTR,AI,2020-01-01,72.63157995123612,1114
2023-01-19,6.730000019073486,PLTR,AI,2020-01-01,70.84210546393143,1115
2023-01-20,7.019999980926514,PLTR,AI,2020-01-01,73.89473664133173,1116
2023-01-23,7.380000114440918,PLTR,AI,2020-01-01,77.68421173095703,1119
2023-01-24,7.019999980926514,PLTR,AI,2020-01-01,73.89473664133173,1120
2023-01-25,7.21999979019165,PLTR,AI,2020-01-01,75.99999779149105,1121
2023-01-26,7.239999771118164,PLTR,AI,2020-01-01,76.21052390650699,1122
2023-01-27,7.550000190734863,PLTR,AI,2020-01-01,79.47368621826172,1123
2023-01-30,7.369999885559082,PLTR,AI,2020-01-01,77.57894616377982,1126
2023-01-31,7.78000020980835,PLTR,AI,2020-01-01,81.8947390506142,1127
2023-02-01,8.199999809265137,PLTR,AI,2020-01-01,86.31578746594882,1128
2023-02-02,8.989999771118164,PLTR,AI,2020-01-01,94.63157653808594,1129
2023-02-03,8.40999984741211,PLTR,AI,2020-01-01,88.52631418328536,1130
2023-02-06,8.3100004196167,PLTR,AI,2020-01-01,87.4736886275442,1133
2023-02-07,8.329999923706055,PLTR,AI,2020-01-01,87.68420972322163,1134
2023-02-08,8.220000267028809,PLTR,AI,2020-01-01,86.52631860030326,1135
2023-02-09,7.949999809265137,PLTR,AI,2020-01-01,83.68420851858038,1136
2023-02-10,7.510000228881836,PLTR,AI,2020-01-01,79.05263398822984,1137
2023-02-13,7.610000133514404,PLTR,AI,2020-01-01,80.10526456330952,1140
2023-02-14,9.220000267028809,PLTR,AI,2020-01-01,97.05263438977694,1141
2023-02-15,10.109999656677246,PLTR,AI,2020-01-01,106.42104901765521,1142
2023-02-16,9.710000038146973,PLTR,AI,2020-01-01,102.21052671733655,1143
2023-02-17,9.199999809265137,PLTR,AI,2020-01-01,96.8421032554225,1144
2023-02-21,8.470000267028809,PLTR,AI,2020-01-01,89.15789754767167,1148
2023-02-22,8.359999656677246,PLTR,AI,2020-01-01,87.99999638607628,1149
2023-02-23,8.170000076293945,PLTR,AI,2020-01-01,86.00000080309415,1150
2023-02-24,8.09000015258789,PLTR,AI,2020-01-01,85.15789634303043,1151
2023-02-27,8.029999732971191,PLTR,AI,2020-01-01,84.52631297864413,1154
2023-02-28,7.840000152587891,PLTR,AI,2020-01-01,82.526317395662,1155
2023-03-01,7.690000057220459,PLTR,AI,2020-01-01,80.94736902337326,1156
2023-03-02,7.96999979019165,PLTR,AI,2020-01-01,83.89473463359633,1157
2023-03-03,8.329999923706055,PLTR,AI,2020-01-01,87.68420972322163,1158
2023-03-06,8.279999732971191,PLTR,AI,2020-01-01,87.15789192601254,1161
2023-03-07,8.279999732971191,PLTR,AI,2020-01-01,87.15789192601254,1162
2023-03-08,8.130000114440918,PLTR,AI,2020-01-01,85.57894857306229,1163
2023-03-09,7.690000057220459,PLTR,AI,2020-01-01,80.94736902337326,1164
2023-03-10,7.349999904632568,PLTR,AI,2020-01-01,77.36842004876388,1165
2023-03-13,7.869999885559082,PLTR,AI,2020-01-01,82.84210405851665,1168
2023-03-14,7.889999866485596,PLTR,AI,2020-01-01,83.05263017353258,1169
2023-03-15,7.900000095367432,PLTR,AI,2020-01-01,83.1578957407098,1170
2023-03-16,7.980000019073486,PLTR,AI,2020-01-01,84.00000020077354,1171
2023-03-17,7.880000114440918,PLTR,AI,2020-01-01,82.94736962569388,1172
2023-03-20,8.079999923706055,PLTR,AI,2020-01-01,85.05263077585322,1175
2023-03-21,8.449999809265137,PLTR,AI,2020-01-01,88.94736641331723,1176
2023-03-22,8.210000038146973,PLTR,AI,2020-01-01,86.42105303312603,1177
2023-03-23,8.329999923706055,PLTR,AI,2020-01-01,87.68420972322163,1178
2023-03-24,8.199999809265137,PLTR,AI,2020-01-01,86.31578746594882,1179
2023-03-27,8.039999961853027,PLTR,AI,2020-01-01,84.63157854582134,1182
2023-03-28,8,PLTR,AI,2020-01-01,84.21052631578947,1183
2023-03-29,8.220000267028809,PLTR,AI,2020-01-01,86.52631860030326,1184
2023-03-30,8.149999618530273,PLTR,AI,2020-01-01,85.78946966873971,1185
2023-03-31,8.449999809265137,PLTR,AI,2020-01-01,88.94736641331723,1186
2023-04-03,8.380000114440918,PLTR,AI,2020-01-01,88.21052752043072,1189
2023-04-04,8.350000381469727,PLTR,AI,2020-01-01,87.89474085757607,1190
2023-04-05,7.980000019073486,PLTR,AI,2020-01-01,84.00000020077354,1191
2023-04-06,8.09000015258789,PLTR,AI,2020-01-01,85.15789634303043,1192
2023-04-10,8.390000343322754,PLTR,AI,2020-01-01,88.31579308760794,1196
2023-04-11,8.609999656677246,PLTR,AI,2020-01-01,90.63157533344469,1197
2023-04-12,8.329999923706055,PLTR,AI,2020-01-01,87.68420972322163,1198
2023-04-13,8.579999923706055,PLTR,AI,2020-01-01,90.31578867059005,1199
2023-04-14,8.8100004196167,PLTR,AI,2020-01-01,92.73684652228104,1200
2023-04-17,8.800000190734863,PLTR,AI,2020-01-01,92.63158095510381,1203
2023-04-18,8.729999542236328,PLTR,AI,2020-01-01,91.8947320235403,1204
2023-04-19,8.489999771118164,PLTR,AI,2020-01-01,89.36841864334909,1205
2023-04-20,8.149999618530273,PLTR,AI,2020-01-01,85.78946966873971,1206
2023-04-21,8.180000305175781,PLTR,AI,2020-01-01,86.10526637027138,1207
2023-04-24,8.100000381469727,PLTR,AI,2020-01-01,85.26316191020766,1210
2023-04-25,7.739999771118164,PLTR,AI,2020-01-01,81.47368180124384,1211
2023-04-26,7.739999771118164,PLTR,AI,2020-01-01,81.47368180124384,1212
2023-04-27,7.820000171661377,PLTR,AI,2020-01-01,82.31579128064608,1213
2023-04-28,7.75,PLTR,AI,2020-01-01,81.57894736842105,1214
2023-05-01,7.78000020980835,PLTR,AI,2020-01-01,81.8947390506142,1217
2023-05-02,7.590000152587891,PLTR,AI,2020-01-01,79.8947384482936,1218
2023-05-03,7.559999942779541,PLTR,AI,2020-01-01,79.57894676610043,1219
2023-05-04,7.380000114440918,PLTR,AI,2020-01-01,77.68421173095703,1220
2023-05-05,7.409999847412109,PLTR,AI,2020-01-01,77.99999839381168,1221
2023-05-08,7.739999771118164,PLTR,AI,2020-01-01,81.47368180124384,1224
2023-05-09,9.550000190734863,PLTR,AI,2020-01-01,100.52631779720909,1225
2023-05-10,9.9399995803833,PLTR,AI,2020-01-01,104.63157453035052,1226
2023-05-11,9.880000114440918,PLTR,AI,2020-01-01,104.00000120464124,1227
2023-05-12,9.5,PLTR,AI,2020-01-01,100,1228
2023-05-15,9.520000457763672,PLTR,AI,2020-01-01,100.21053113435443,1231
2023-05-16,9.470000267028809,PLTR,AI,2020-01-01,99.68421333714535,1232
2023-05-17,10.25,PLTR,AI,2020-01-01,107.89473684210526,1233
2023-05-18,11.739999771118164,PLTR,AI,2020-01-01,123.57894495913857,1234
2023-05-19,11.710000038146973,PLTR,AI,2020-01-01,123.26315829628392,1235
2023-05-22,11.84000015258789,PLTR,AI,2020-01-01,124.63158055355674,1238
2023-05-23,12.640000343322754,PLTR,AI,2020-01-01,133.0526351928711,1239
2023-05-24,12.229999542236328,PLTR,AI,2020-01-01,128.73683728669818,1240
2023-05-25,12.84000015258789,PLTR,AI,2020-01-01,135.15789634303044,1241
2023-05-26,13.649999618530273,PLTR,AI,2020-01-01,143.684206510845,1242
2023-05-30,14.710000038146973,PLTR,AI,2020-01-01,154.84210566470497,1246
2023-05-31,14.710000038146973,PLTR,AI,2020-01-01,154.84210566470497,1247
2023-06-01,14.539999961853027,PLTR,AI,2020-01-01,153.0526311774003,1248
2023-06-02,14.520000457763672,PLTR,AI,2020-01-01,152.84211008172286,1249
2023-06-05,15.239999771118164,PLTR,AI,2020-01-01,160.42105022229646,1252
2023-06-06,15.460000038146973,PLTR,AI,2020-01-01,162.73684250681023,1253
2023-06-07,14.6899995803833,PLTR,AI,2020-01-01,154.63157453035052,1254
2023-06-08,15.1899995803833,PLTR,AI,2020-01-01,159.89473242508737,1255
2023-06-09,15.020000457763672,PLTR,AI,2020-01-01,158.1052679764597,1256
2023-06-12,15.649999618530273,PLTR,AI,2020-01-01,164.73683808979237,1259
2023-06-13,16,PLTR,AI,2020-01-01,168.42105263157893,1260
2023-06-14,15.90999984741211,PLTR,AI,2020-01-01,167.473682604338,1261
2023-06-15,16.600000381469727,PLTR,AI,2020-01-01,174.73684612073396,1262
2023-06-16,16.299999237060547,PLTR,AI,2020-01-01,171.57893933747943,1263
2023-06-20,15.789999961853027,PLTR,AI,2020-01-01,166.2105259142424,1267
2023-06-21,14.640000343322754,PLTR,AI,2020-01-01,154.10526677181846,1268
2023-06-22,14.050000190734863,PLTR,AI,2020-01-01,147.89473884984065,1269
2023-06-23,14.029999732971191,PLTR,AI,2020-01-01,147.68420771548622,1270
2023-06-26,13.9399995803833,PLTR,AI,2020-01-01,146.7368376882453,1273
2023-06-27,14.609999656677246,PLTR,AI,2020-01-01,153.7894700702868,1274
2023-06-28,15.279999732971191,PLTR,AI,2020-01-01,160.84210245232833,1275
2023-06-29,15.199999809265137,PLTR,AI,2020-01-01,159.99999799226458,1276
2023-06-30,15.329999923706055,PLTR,AI,2020-01-01,161.36842024953742,1277
2023-07-03,15.520000457763672,PLTR,AI,2020-01-01,163.36842587119656,1280
2023-07-05,15.699999809265137,PLTR,AI,2020-01-01,165.26315588700143,1282
2023-07-06,15.130000114440918,PLTR,AI,2020-01-01,159.2631590993781,1283
2023-07-07,15.34000015258789,PLTR,AI,2020-01-01,161.47368581671464,1284
2023-07-10,16.299999237060547,PLTR,AI,2020-01-01,171.57893933747943,1287
2023-07-11,16.489999771118164,PLTR,AI,2020-01-01,173.57894495913857,1288
2023-07-12,16.59000015258789,PLTR,AI,2020-01-01,174.63158055355674,1289
2023-07-13,16.739999771118164,PLTR,AI,2020-01-01,176.210523906507,1290
2023-07-14,16.399999618530273,PLTR,AI,2020-01-01,172.63157493189763,1291
2023-07-17,17.399999618530273,PLTR,AI,2020-01-01,183.1578907213713,1294
2023-07-18,18.079999923706055,PLTR,AI,2020-01-01,190.31578867059005,1295
2023-07-19,18.049999237060547,PLTR,AI,2020-01-01,189.99999196905839,1296
2023-07-20,17.1299991607666,PLTR,AI,2020-01-01,180.31578063964844,1297
2023-07-21,16.43000030517578,PLTR,AI,2020-01-01,172.94737163342927,1298
2023-07-24,16.31999969482422,PLTR,AI,2020-01-01,171.78947047183388,1301
2023-07-25,16.549999237060547,PLTR,AI,2020-01-01,174.21051828484786,1302
2023-07-26,16.43000030517578,PLTR,AI,2020-01-01,172.94737163342927,1303
2023-07-27,16.149999618530273,PLTR,AI,2020-01-01,169.9999959845292,1304
2023-07-28,17.809999465942383,PLTR,AI,2020-01-01,187.4736785888672,1305
2023-07-31,19.84000015258789,PLTR,AI,2020-01-01,208.84210686934622,1308
2023-08-01,19.989999771118164,PLTR,AI,2020-01-01,210.42105022229646,1309
2023-08-02,18.969999313354492,PLTR,AI,2020-01-01,199.68420329846833,1310
2023-08-03,18.709999084472656,PLTR,AI,2020-01-01,196.94735878392268,1311
2023-08-04,18.200000762939453,PLTR,AI,2020-01-01,191.57895539936268,1312
2023-08-07,17.989999771118164,PLTR,AI,2020-01-01,189.3684186433491,1315
2023-08-08,17.040000915527344,PLTR,AI,2020-01-01,179.3684306897615,1316
2023-08-09,15.25,PLTR,AI,2020-01-01,160.5263157894737,1317
2023-08-10,15.40999984741211,PLTR,AI,2020-01-01,162.21052470960115,1318
2023-08-11,15.40999984741211,PLTR,AI,2020-01-01,162.21052470960115,1319
2023-08-14,15.720000267028809,PLTR,AI,2020-01-01,165.4736870213559,1322
2023-08-15,15.369999885559082,PLTR,AI,2020-01-01,161.78947247956927,1323
2023-08-16,15.449999809265137,PLTR,AI,2020-01-01,162.63157693963302,1324
2023-08-17,14.149999618530273,PLTR,AI,2020-01-01,148.94736440558182,1325
2023-08-18,14.399999618530273,PLTR,AI,2020-01-01,151.57894335295026,1326
2023-08-21,14.5,PLTR,AI,2020-01-01,152.63157894736844,1329
2023-08-22,14.670000076293945,PLTR,AI,2020-01-01,154.42105343467313,1330
2023-08-23,15.300000190734863,PLTR,AI,2020-01-01,161.0526335866828,1331
2023-08-24,14.140000343322754,PLTR,AI,2020-01-01,148.8421088770816,1332
2023-08-25,14.529999732971191,PLTR,AI,2020-01-01,152.94736561022307,1333
2023-08-28,14.640000343322754,PLTR,AI,2020-01-01,154.10526677181846,1336
2023-08-29,15.399999618530273,PLTR,AI,2020-01-01,162.10525914242393,1337
2023-08-30,16.329999923706055,PLTR,AI,2020-01-01,171.89473603901112,1338
2023-08-31,14.979999542236328,PLTR,AI,2020-01-01,157.6842057077508,1339
2023-09-01,15.180000305175781,PLTR,AI,2020-01-01,159.7894768965872,1340
2023-09-05,15.210000038146973,PLTR,AI,2020-01-01,160.10526355944182,1344
2023-09-06,15.300000190734863,PLTR,AI,2020-01-01,161.0526335866828,1345
2023-09-07,15.210000038146973,PLTR,AI,2020-01-01,160.10526355944182,1346
2023-09-08,15.130000114440918,PLTR,AI,2020-01-01,159.2631590993781,1347
2023-09-11,15.789999961853027,PLTR,AI,2020-01-01,166.2105259142424,1350
2023-09-12,15.59000015258789,PLTR,AI,2020-01-01,164.10526476408307,1351
2023-09-13,15.600000381469727,PLTR,AI,2020-01-01,164.2105303312603,1352
2023-09-14,15.829999923706055,PLTR,AI,2020-01-01,166.63157814427424,1353
2023-09-15,15.329999923706055,PLTR,AI,2020-01-01,161.36842024953742,1354
2023-09-18,15.460000038146973,PLTR,AI,2020-01-01,162.73684250681023,1357
2023-09-19,15.149999618530273,PLTR,AI,2020-01-01,159.4736801950555,1358
2023-09-20,14.739999771118164,PLTR,AI,2020-01-01,155.15789232755964,1359
2023-09-21,14,PLTR,AI,2020-01-01,147.36842105263156,1360
2023-09-22,14.130000114440918,PLTR,AI,2020-01-01,148.7368433099044,1361
2023-09-25,14.220000267028809,PLTR,AI,2020-01-01,149.68421333714534,1364
2023-09-26,13.960000038146973,PLTR,AI,2020-01-01,146.9473688225997,1365
2023-09-27,14.850000381469727,PLTR,AI,2020-01-01,156.315793489155,1366
2023-09-28,15.770000457763672,PLTR,AI,2020-01-01,166.00000481856497,1367
2023-09-29,16,PLTR,AI,2020-01-01,168.42105263157893,1368
2023-10-02,15.880000114440918,PLTR,AI,2020-01-01,167.15789594148333,1371
2023-10-03,14.899999618530273,PLTR,AI,2020-01-01,156.84210124768708,1372
2023-10-04,15.729999542236328,PLTR,AI,2020-01-01,165.57894254985607,1373
2023-10-05,15.8100004196167,PLTR,AI,2020-01-01,166.42105704859685,1374
2023-10-06,16.610000610351562,PLTR,AI,2020-01-01,174.8421116879112,1375
2023-10-09,17.610000610351562,PLTR,AI,2020-01-01,185.36842747738487,1378
2023-10-10,17.799999237060547,PLTR,AI,2020-01-01,187.36841302168997,1379
2023-10-11,17.920000076293945,PLTR,AI,2020-01-01,188.63157975046258,1380
2023-10-12,17.940000534057617,PLTR,AI,2020-01-01,188.842110884817,1381
2023-10-13,17.360000610351562,PLTR,AI,2020-01-01,182.73684853001643,1382
2023-10-16,17.360000610351562,PLTR,AI,2020-01-01,182.73684853001643,1385
2023-10-17,17.84000015258789,PLTR,AI,2020-01-01,187.78947529039885,1386
2023-10-18,17.200000762939453,PLTR,AI,2020-01-01,181.05263960988898,1387
2023-10-19,17.059999465942383,PLTR,AI,2020-01-01,179.57894174676193,1388
2023-10-20,16.110000610351562,PLTR,AI,2020-01-01,169.57895379317435,1389
2023-10-23,16.200000762939453,PLTR,AI,2020-01-01,170.5263238204153,1392
2023-10-24,16.639999389648438,PLTR,AI,2020-01-01,175.1578883120888,1393
2023-10-25,15.59000015258789,PLTR,AI,2020-01-01,164.10526476408307,1394
2023-10-26,15.289999961853027,PLTR,AI,2020-01-01,160.94736801950555,1395
2023-10-27,15.069999694824219,PLTR,AI,2020-01-01,158.63157573499177,1396
2023-10-30,14.6899995803833,PLTR,AI,2020-01-01,154.63157453035052,1399
2023-10-31,14.800000190734863,PLTR,AI,2020-01-01,155.7894756919459,1400
2023-11-01,14.920000076293945,PLTR,AI,2020-01-01,157.05263238204154,1401
2023-11-02,17.969999313354492,PLTR,AI,2020-01-01,189.15788750899466,1402
2023-11-03,18.889999389648438,PLTR,AI,2020-01-01,198.8420988384046,1403
2023-11-06,18.540000915527344,PLTR,AI,2020-01-01,195.15790437397206,1406
2023-11-07,18.799999237060547,PLTR,AI,2020-01-01,197.89472881116365,1407
2023-11-08,18.489999771118164,PLTR,AI,2020-01-01,194.63157653808594,1408
2023-11-09,18.270000457763672,PLTR,AI,2020-01-01,192.3157942922492,1409
2023-11-10,19.670000076293945,PLTR,AI,2020-01-01,207.05263238204154,1410
2023-11-13,19.709999084472656,PLTR,AI,2020-01-01,207.47367457339635,1413
2023-11-14,19.940000534057617,PLTR,AI,2020-01-01,209.8947424637644,1414
2023-11-15,19.950000762939453,PLTR,AI,2020-01-01,210.00000803094161,1415
2023-11-16,19.770000457763672,PLTR,AI,2020-01-01,208.10526797645971,1416
2023-11-17,20.489999771118164,PLTR,AI,2020-01-01,215.68420811703334,1417
2023-11-20,21.34000015258789,PLTR,AI,2020-01-01,224.63158055355677,1420
2023-11-21,19.799999237060547,PLTR,AI,2020-01-01,208.42104460063732,1421
2023-11-22,19.690000534057617,PLTR,AI,2020-01-01,207.26316351639596,1422
2023-11-24,19.200000762939453,PLTR,AI,2020-01-01,202.10527118883635,1424
2023-11-27,19.079999923706055,PLTR,AI,2020-01-01,200.84210446006372,1427
2023-11-28,19.709999084472656,PLTR,AI,2020-01-01,207.47367457339635,1428
2023-11-29,19.84000015258789,PLTR,AI,2020-01-01,208.84210686934622,1429
2023-11-30,20.049999237060547,PLTR,AI,2020-01-01,211.05262354800573,1430
2023-12-01,20.270000457763672,PLTR,AI,2020-01-01,213.36842587119654,1431
2023-12-04,18.399999618530273,PLTR,AI,2020-01-01,193.684206510845,1434
2023-12-05,18.299999237060547,PLTR,AI,2020-01-01,192.63157091642682,1435
2023-12-06,17.1299991607666,PLTR,AI,2020-01-01,180.31578063964844,1436
2023-12-07,17.219999313354492,PLTR,AI,2020-01-01,181.26315066688937,1437
2023-12-08,17.770000457763672,PLTR,AI,2020-01-01,187.05263639751232,1438
2023-12-11,17.770000457763672,PLTR,AI,2020-01-01,187.05263639751232,1441
2023-12-12,17.5,PLTR,AI,2020-01-01,184.21052631578948,1442
2023-12-13,17.8700008392334,PLTR,AI,2020-01-01,188.1052719919305,1443
2023-12-14,18.209999084472656,PLTR,AI,2020-01-01,191.68420088918586,1444
2023-12-15,18.200000762939453,PLTR,AI,2020-01-01,191.57895539936268,1445
2023-12-18,17.84000015258789,PLTR,AI,2020-01-01,187.78947529039885,1448
2023-12-19,17.950000762939453,PLTR,AI,2020-01-01,188.94737645199424,1449
2023-12-20,17.25,PLTR,AI,2020-01-01,181.57894736842107,1450
2023-12-21,17.59000015258789,PLTR,AI,2020-01-01,185.15789634303044,1451
2023-12-22,17.40999984741211,PLTR,AI,2020-01-01,183.26315628854852,1452
2023-12-26,17.68000030517578,PLTR,AI,2020-01-01,186.10526637027138,1456
2023-12-27,17.469999313354492,PLTR,AI,2020-01-01,183.8947296142578,1457
2023-12-28,17.559999465942383,PLTR,AI,2020-01-01,184.84209964149875,1458
2023-12-29,17.170000076293945,PLTR,AI,2020-01-01,180.73684290835732,1459
2024-01-02,16.579999923706055,PLTR,AI,2020-01-01,174.5263149863795,1463
2024-01-03,16.09000015258789,PLTR,AI,2020-01-01,169.3684226588199,1464
2024-01-04,16.25,PLTR,AI,2020-01-01,171.05263157894737,1465
2024-01-05,15.979999542236328,PLTR,AI,2020-01-01,168.2105214972245,1466
2024-01-08,16.670000076293945,PLTR,AI,2020-01-01,175.4736850136205,1469
2024-01-09,16.389999389648438,PLTR,AI,2020-01-01,172.5263093647204,1470
2024-01-10,16.790000915527344,PLTR,AI,2020-01-01,176.7368517423931,1471
2024-01-11,16.68000030517578,PLTR,AI,2020-01-01,175.57895058079768,1472
2024-01-12,16.760000228881836,PLTR,AI,2020-01-01,176.42105504086143,1473
2024-01-16,16.530000686645508,PLTR,AI,2020-01-01,174.00000722784745,1477
2024-01-17,16.389999389648438,PLTR,AI,2020-01-01,172.5263093647204,1478
2024-01-18,16.399999618530273,PLTR,AI,2020-01-01,172.63157493189763,1479
2024-01-19,16.780000686645508,PLTR,AI,2020-01-01,176.6315861752159,1480
2024-01-22,17.600000381469727,PLTR,AI,2020-01-01,185.26316191020763,1483
2024-01-23,17.329999923706055,PLTR,AI,2020-01-01,182.4210518284848,1484
2024-01-24,16.75,PLTR,AI,2020-01-01,176.3157894736842,1485
2024-01-25,16.459999084472656,PLTR,AI,2020-01-01,173.2631482576069,1486
2024-01-26,16.350000381469727,PLTR,AI,2020-01-01,172.10526717336555,1487
2024-01-29,17.09000015258789,PLTR,AI,2020-01-01,179.89473844829357,1490
2024-01-30,16.739999771118164,PLTR,AI,2020-01-01,176.210523906507,1491
2024-01-31,16.09000015258789,PLTR,AI,2020-01-01,169.3684226588199,1492
2024-02-01,16.329999923706055,PLTR,AI,2020-01-01,171.89473603901112,1493
2024-02-02,17.020000457763672,PLTR,AI,2020-01-01,179.15789955540706,1494
2024-02-05,16.719999313354492,PLTR,AI,2020-01-01,175.99999277215255,1497
2024-02-06,21.8700008392334,PLTR,AI,2020-01-01,230.21053514982523,1498
2024-02-07,23.600000381469727,PLTR,AI,2020-01-01,248.42105664704977,1499
2024-02-08,24.510000228881836,PLTR,AI,2020-01-01,258.00000240928244,1500
2024-02-09,24.3799991607666,PLTR,AI,2020-01-01,256.63157011333266,1501
2024-02-12,25.049999237060547,PLTR,AI,2020-01-01,263.68420249537417,1504
2024-02-13,24.010000228881836,PLTR,AI,2020-01-01,252.73684451454565,1505
2024-02-14,25.190000534057617,PLTR,AI,2020-01-01,265.1579003585012,1506
2024-02-15,25.40999984741211,PLTR,AI,2020-01-01,267.473682604338,1507
2024-02-16,24.440000534057617,PLTR,AI,2020-01-01,257.26316351639593,1508
2024-02-20,23.399999618530273,PLTR,AI,2020-01-01,246.3157854582134,1512
2024-02-21,22.739999771118164,PLTR,AI,2020-01-01,239.3684186433491,1513
2024-02-22,23.59000015258789,PLTR,AI,2020-01-01,248.31579107987253,1514
2024-02-23,22.969999313354492,PLTR,AI,2020-01-01,241.78946645636307,1515
2024-02-26,23.559999465942383,PLTR,AI,2020-01-01,247.99999437834086,1518
2024-02-27,24.530000686645508,PLTR,AI,2020-01-01,258.2105335436369,1519
2024-02-28,24.420000076293945,PLTR,AI,2020-01-01,257.05263238204157,1520
2024-02-29,25.079999923706055,PLTR,AI,2020-01-01,263.99999919690583,1521
2024-03-01,24.93000030517578,PLTR,AI,2020-01-01,262.4210558439556,1522
2024-03-04,24.040000915527344,PLTR,AI,2020-01-01,253.05264121607732,1525
2024-03-05,23.809999465942383,PLTR,AI,2020-01-01,250.63157332570933,1526
2024-03-06,26.15999984741211,PLTR,AI,2020-01-01,275.3684194464432,1527
2024-03-07,26.459999084472656,PLTR,AI,2020-01-01,278.52630615234375,1528
